PID,word_type,voice,hits,total,hit_rate,fa_rate,cms,wr_accuracy,ir_rt_mean,ir_rt_median,wr_rt_mean,wr_rt_median
328,LL,P,4,6,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.75,1497.75,1431.5,264.0,230.0
329,HH,A,5,6,0.8333333333333334,0.0763888888888889,0.7569444444444444,0.8,1858.2,2443.0,353.6,240.0
329,HH,P,6,6,1.0,0.0763888888888889,0.9236111111111112,0.6666666666666666,2755.3333333333335,2906.5,738.1666666666666,488.0
329,HL,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.6666666666666666,2400.0,2638.0,985.0,247.5
329,HL,P,4,6,0.6666666666666666,0.0763888888888889,0.5902777777777777,0.75,2712.0,2794.5,1477.75,1376.0
329,LH,A,3,6,0.5,0.0763888888888889,0.4236111111111111,0.3333333333333333,2560.6666666666665,2132.0,584.0,688.0
329,LH,P,5,6,0.8333333333333334,0.0763888888888889,0.7569444444444444,0.8,1933.2,2077.0,804.8,696.0
329,LL,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,1537.1666666666667,1464.5,563.5,215.5
329,LL,P,4,6,0.6666666666666666,0.0763888888888889,0.5902777777777777,0.75,1511.75,1341.5,373.25,303.0
330,HH,A,6,6,1.0,0.18055555555555555,0.8194444444444444,0.8333333333333334,3009.0,3110.5,1081.5,849.0
330,HH,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.6666666666666666,1877.5,1560.0,827.6666666666666,834.5
330,HL,A,5,6,0.8333333333333334,0.18055555555555555,0.6527777777777778,1.0,2238.6,2188.0,727.4,676.0
330,HL,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.5,2723.0,3032.5,519.8333333333334,537.5
330,LH,A,6,6,1.0,0.18055555555555555,0.8194444444444444,0.8333333333333334,2019.1666666666667,1869.0,529.0,573.0
330,LH,P,5,6,0.8333333333333334,0.18055555555555555,0.6527777777777778,0.8,2219.0,2219.0,443.6,345.0
330,LL,A,2,6,0.3333333333333333,0.18055555555555555,0.15277777777777776,0.5,2168.5,2168.5,318.5,318.5
330,LL,P,4,6,0.6666666666666666,0.18055555555555555,0.48611111111111105,0.75,2198.5,1937.5,393.25,228.0
331,HH,A,4,6,0.6666666666666666,0.04861111111111111,0.6180555555555555,1.0,2035.0,1971.5,1214.25,873.0
331,HH,P,6,6,1.0,0.04861111111111111,0.9513888888888888,0.8333333333333334,2631.0,2752.0,1138.8333333333333,572.5
331,HL,A,4,6,0.6666666666666666,0.04861111111111111,0.6180555555555555,0.75,2297.25,2305.0,743.75,508.0
331,HL,P,3,6,0.5,0.04861111111111111,0.4513888888888889,0.6666666666666666,2266.6666666666665,2199.0,1100.0,1174.0
331,LH,A,5,6,0.8333333333333334,0.04861111111111111,0.7847222222222222,1.0,2178.6,2280.0,861.8,688.0
331,LH,P,6,6,1.0,0.04861111111111111,0.9513888888888888,0.5,2723.1666666666665,2743.0,1414.3333333333333,1120.5
331,LL,A,5,6,0.8333333333333334,0.04861111111111111,0.7847222222222222,0.8,2354.8,2250.0,1308.2,1312.0
331,LL,P,4,6,0.6666666666666666,0.04861111111111111,0.6180555555555555,0.75,2202.25,2345.0,762.75,586.5
333,HH,A,6,6,1.0,0.2986111111111111,0.7013888888888888,0.6666666666666666,1510.3333333333333,1507.0,417.5,388.0
333,HH,P,5,6,0.8333333333333334,0.2986111111111111,0.5347222222222223,0.6,1485.4,1600.0,608.0,636.0
333,HL,A,6,6,1.0,0.2986111111111111,0.7013888888888888,0.8333333333333334,1972.5,1737.5,897.5,567.0
333,HL,P,6,6,1.0,0.2986111111111111,0.7013888888888888,1.0,2090.3333333333335,1898.5,739.8333333333334,607.0
333,LH,A,6,6,1.0,0.2986111111111111,0.7013888888888888,0.8333333333333334,2007.1666666666667,1853.0,1113.8333333333333,580.5
333,LH,P,6,6,1.0,0.2986111111111111,0.7013888888888888,0.8333333333333334,1510.8333333333333,1398.5,818.1666666666666,646.0
333,LL,A,5,6,0.8333333333333334,0.2986111111111111,0.5347222222222223,1.0,1693.8,1862.0,1027.0,1135.0
333,LL,P,6,6,1.0,0.2986111111111111,0.7013888888888888,0.8333333333333334,2246.0,1908.0,576.6666666666666,567.0
339,HH,A,6,6,1.0,0.2638888888888889,0.7361111111111112,0.6666666666666666,1944.1666666666667,2083.5,1676.1666666666667,1651.5
339,HH,P,6,6,1.0,0.2638888888888889,0.7361111111111112,1.0,2153.0,1967.5,1848.0,1392.0
339,HL,A,6,6,1.0,0.2638888888888889,0.7361111111111112,0.6666666666666666,2034.1666666666667,2128.0,1440.0,793.5
339,HL,P,6,6,1.0,0.2638888888888889,0.7361111111111112,0.6666666666666666,2073.3333333333335,2040.5,1225.5,890.5
339,LH,A,5,6,0.8333333333333334,0.2638888888888889,0.5694444444444444,0.4,1482.4,1352.0,2363.8,2390.0
339,LH,P,6,6,1.0,0.2638888888888889,0.7361111111111112,0.6666666666666666,1676.6666666666667,1413.5,2879.5,1772.5
339,LL,A,6,6,1.0,0.2638888888888889,0.7361111111111112,0.6666666666666666,1453.0,1479.5,1530.3333333333333,1278.5
339,LL,P,5,6,0.8333333333333334,0.2638888888888889,0.5694444444444444,0.8,1810.4,1749.0,1158.0,1229.0
340,HH,A,6,6,1.0,0.05555555555555555,0.9444444444444444,0.5,1687.3333333333333,1655.5,1501.5,896.5
340,HH,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,1641.0,1616.0,1853.0,904.5
340,HL,A,6,6,1.0,0.05555555555555555,0.9444444444444444,0.6666666666666666,1866.6666666666667,1627.0,971.1666666666666,888.0
340,HL,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,1670.3333333333333,1648.5,1558.5,1712.0
340,LH,A,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,1482.0,1457.0,1496.6666666666667,1334.0
340,LH,P,6,6,1.0,0.05555555555555555,0.9444444444444444,1.0,1686.5,1624.0,1032.3333333333333,767.0
340,LL,A,5,6,0.8333333333333334,0.05555555555555555,0.7777777777777778,0.8,1559.0,1569.0,1198.6,828.0
340,LL,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,1831.1666666666667,1644.5,1454.8333333333333,1128.0
342,HH,A,6,6,1.0,0.3125,0.6875,1.0,1354.5,1280.0,845.0,765.0
342,HH,P,5,6,0.8333333333333334,0.3125,0.5208333333333334,0.8,1157.8,1108.0,1498.2,1033.0
342,HL,A,6,6,1.0,0.3125,0.6875,0.8333333333333334,1331.0,1330.0,1106.6666666666667,682.0
342,HL,P,6,6,1.0,0.3125,0.6875,0.6666666666666666,1384.0,1389.0,1422.6666666666667,1118.0
342,LH,A,6,6,1.0,0.3125,0.6875,0.8333333333333334,1283.8333333333333,1249.5,509.5,476.0
342,LH,P,6,6,1.0,0.3125,0.6875,0.8333333333333334,1435.3333333333333,1338.0,451.0,406.0
342,LL,A,6,6,1.0,0.3125,0.6875,0.6666666666666666,1411.1666666666667,1236.0,488.8333333333333,477.5
342,LL,P,6,6,1.0,0.3125,0.6875,0.8333333333333334,1566.8333333333333,1453.5,1172.0,512.0
343,HH,A,6,6,1.0,0.22916666666666666,0.7708333333333334,0.6666666666666666,1302.0,1129.0,280.6666666666667,249.5
343,HH,P,4,6,0.6666666666666666,0.22916666666666666,0.4375,0.25,1095.25,1021.5,139.25,119.5
343,HL,A,2,6,0.3333333333333333,0.22916666666666666,0.10416666666666666,1.0,784.5,784.5,146.5,146.5
343,HL,P,5,6,0.8333333333333334,0.22916666666666666,0.6041666666666667,0.6,1366.6,1160.0,218.0,224.0
343,LH,A,4,6,0.6666666666666666,0.22916666666666666,0.4375,0.5,920.5,913.5,99.25,92.5
343,LH,P,4,6,0.6666666666666666,0.22916666666666666,0.4375,0.25,1690.5,1739.5,121.5,121.5
343,LL,A,3,6,0.5,0.22916666666666666,0.27083333333333337,0.3333333333333333,1423.6666666666667,1276.0,129.33333333333334,98.0
343,LL,P,5,6,0.8333333333333334,0.22916666666666666,0.6041666666666667,0.6,1972.2,1575.0,573.6,272.0
344,HH,A,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,1804.3333333333333,1740.5,832.5,482.0
344,HH,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.6666666666666666,1724.1666666666667,1757.0,551.8333333333334,384.5
344,HL,A,5,6,0.8333333333333334,0.05555555555555555,0.7777777777777778,1.0,1781.0,1837.0,971.2,672.0
344,HL,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,2126.3333333333335,2134.5,2348.1666666666665,2238.0
344,LH,A,5,6,0.8333333333333334,0.05555555555555555,0.7777777777777778,1.0,1659.2,1788.0,499.6,328.0
344,LH,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.8333333333333334,1875.1666666666667,1662.5,1350.5,1222.0
344,LL,A,6,6,1.0,0.05555555555555555,0.9444444444444444,1.0,1976.5,1915.5,1722.6666666666667,1652.5
344,LL,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.6666666666666666,1735.1666666666667,1598.5,1546.6666666666667,1025.5
346,HH,A,4,4,1.0,0.2916666666666667,0.7083333333333333,0.5,2033.0,1721.0,457.5,451.5
346,HH,P,3,4,0.75,0.2916666666666667,0.4583333333333333,0.3333333333333333,1643.0,1498.0,1893.3333333333333,870.0
346,HL,A,4,4,1.0,0.2916666666666667,0.7083333333333333,0.5,1318.75,1211.5,1290.0,1004.0
346,HL,P,4,4,1.0,0.2916666666666667,0.7083333333333333,0.75,1971.75,2080.5,542.0,463.5
346,LH,A,4,4,1.0,0.2916666666666667,0.7083333333333333,0.75,1690.75,1712.5,4380.0,824.0
346,LH,P,4,4,1.0,0.2916666666666667,0.7083333333333333,0.75,1334.25,1321.5,1244.0,1052.5
346,LL,A,3,4,0.75,0.2916666666666667,0.4583333333333333,0.3333333333333333,2031.0,1899.0,1715.0,1608.0
346,LL,P,4,4,1.0,0.2916666666666667,0.7083333333333333,0.25,1704.75,1737.0,330.0,320.5
350,HH,A,5,6,0.8333333333333334,0.0625,0.7708333333333334,1.0,1641.2,1476.0,725.4,735.0
350,HH,P,3,6,0.5,0.0625,0.4375,0.6666666666666666,1736.0,1799.0,2004.0,1255.0
350,HL,A,5,6,0.8333333333333334,0.0625,0.7708333333333334,1.0,1589.2,1452.0,1465.2,1488.0
350,HL,P,6,6,1.0,0.0625,0.9375,0.8333333333333334,2082.8333333333335,1948.0,1268.3333333333333,1175.0
350,LH,A,5,6,0.8333333333333334,0.0625,0.7708333333333334,0.8,1651.0,1664.0,524.4,343.0
350,LH,P,5,6,0.8333333333333334,0.0625,0.7708333333333334,1.0,1736.4,1410.0,955.0,952.0
350,LL,A,4,6,0.6666666666666666,0.0625,0.6041666666666666,0.75,2120.25,2250.0,2580.5,2064.5
350,LL,P,5,6,0.8333333333333334,0.0625,0.7708333333333334,0.8,1858.2,1623.0,1734.6,1402.0
351,HH,A,4,6,0.6666666666666666,0.1736111111111111,0.4930555555555555,1.0,1862.0,1790.0,683.75,697.5
351,HH,P,6,6,1.0,0.1736111111111111,0.8263888888888888,0.6666666666666666,1996.1666666666667,1979.5,773.5,706.0
351,HL,A,6,6,1.0,0.1736111111111111,0.8263888888888888,0.6666666666666666,1934.1666666666667,1988.0,1407.0,1138.5
351,HL,P,6,6,1.0,0.1736111111111111,0.8263888888888888,0.6666666666666666,1798.3333333333333,1758.5,1993.5,841.0
351,LH,A,6,6,1.0,0.1736111111111111,0.8263888888888888,0.6666666666666666,1498.6666666666667,1472.5,781.6666666666666,808.0
351,LH,P,6,6,1.0,0.1736111111111111,0.8263888888888888,1.0,1749.0,1735.0,948.5,785.0
351,LL,A,6,6,1.0,0.1736111111111111,0.8263888888888888,0.5,1606.8333333333333,1477.0,1011.6666666666666,654.0
351,LL,P,5,6,0.8333333333333334,0.1736111111111111,0.6597222222222223,0.6,1514.0,1428.0,733.8,643.0
354,HH,A,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.5,1130.75,1040.0,205.25,197.0
354,HH,P,5,6,0.8333333333333334,0.06944444444444445,0.763888888888889,0.4,1462.2,1273.0,553.6,210.0
354,HL,A,6,6,1.0,0.06944444444444445,0.9305555555555556,0.8333333333333334,1201.8333333333333,1288.5,231.66666666666666,226.0
354,HL,P,6,6,1.0,0.06944444444444445,0.9305555555555556,0.8333333333333334,1253.1666666666667,1096.0,780.1666666666666,347.5
354,LH,A,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.5,1968.75,1776.0,180.5,172.0
354,LH,P,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.5,1098.0,1092.5,262.75,189.5
354,LL,A,4,6,0.6666666666666666,0.06944444444444445,0.5972222222222222,0.5,1657.75,1715.5,735.75,670.0
354,LL,P,5,6,0.8333333333333334,0.06944444444444445,0.763888888888889,0.8,1421.0,1444.0,236.8,202.0
355,HH,A,4,6,0.6666666666666666,0.05555555555555555,0.611111111111111,0.75,1604.25,1658.5,1210.25,1098.0
355,HH,P,6,6,1.0,0.05555555555555555,0.9444444444444444,1.0,1511.0,1357.5,927.1666666666666,505.0
355,HL,A,6,6,1.0,0.05555555555555555,0.9444444444444444,1.0,1658.8333333333333,1770.5,978.8333333333334,975.0
355,HL,P,6,6,1.0,0.05555555555555555,0.9444444444444444,0.6666666666666666,1788.6666666666667,1655.5,1079.6666666666667,898.5
355,LH,A,5,6,0.8333333333333334,0.05555555555555555,0.7777777777777778,1.0,2350.0,2206.0,818.6,641.0
355,LH,P,5,6,0.8333333333333334,0.05555555555555555,0.7777777777777778,1.0,1472.2,1583.0,627.4,413.0
355,LL,A,6,6,1.0,0.05555555555555555,0.9444444444444444,0.6666666666666666,1619.1666666666667,1748.5,668.0,487.5
355,LL,P,6,6,1.0,0.05555555555555555,0.9444444444444444,1.0,1416.8333333333333,1466.0,725.0,570.5
356,HH,A,5,6,0.8333333333333334,0.09722222222222222,0.7361111111111112,1.0,1621.4,1511.0,945.0,820.0
356,HH,P,6,6,1.0,0.09722222222222222,0.9027777777777778,0.6666666666666666,2033.8333333333333,1758.0,1019.1666666666666,818.5
356,HL,A,6,6,1.0,0.09722222222222222,0.9027777777777778,0.5,1339.0,1244.0,610.1666666666666,682.0
356,HL,P,6,6,1.0,0.09722222222222222,0.9027777777777778,0.3333333333333333,1666.8333333333333,1519.5,596.6666666666666,640.0
356,LH,A,5,6,0.8333333333333334,0.09722222222222222,0.7361111111111112,0.4,1650.6,1469.0,984.8,1083.0
356,LH,P,5,6,0.8333333333333334,0.09722222222222222,0.7361111111111112,0.8,1365.2,1503.0,1295.2,609.0
356,LL,A,5,6,0.8333333333333334,0.09722222222222222,0.7361111111111112,0.8,1540.6,1646.0,681.0,772.0
356,LL,P,6,6,1.0,0.09722222222222222,0.9027777777777778,0.6666666666666666,2266.0,2317.0,613.1666666666666,691.5
361,HH,A,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,2214.1666666666665,1853.0,466.8333333333333,306.5
361,HH,P,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,1812.1666666666667,1618.5,686.0,553.0
361,HL,A,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,1524.0,1528.5,335.0,280.5
361,HL,P,5,6,0.8333333333333334,0.0763888888888889,0.7569444444444444,0.6,2297.8,2147.0,610.8,306.0
361,LH,A,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,1905.0,1752.0,1648.3333333333333,539.5
361,LH,P,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,2340.8333333333335,2329.5,1492.6666666666667,1600.0
361,LL,A,6,6,1.0,0.0763888888888889,0.9236111111111112,1.0,2001.0,1967.0,648.1666666666666,556.0
361,LL,P,6,6,1.0,0.0763888888888889,0.9236111111111112,0.8333333333333334,2118.6666666666665,2292.5,424.6666666666667,331.5
362,HH,A,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333,1.0,1466.75,1328.0,1030.0,982.0
362,HH,P,5,6,0.8333333333333334,0.08333333333333333,0.75,0.8,1895.4,1714.0,1539.8,1161.0
362,HL,A,3,6,0.5,0.08333333333333333,0.4166666666666667,0.0,1958.6666666666667,1842.0,1138.0,891.0
362,HL,P,6,6,1.0,0.08333333333333333,0.9166666666666666,0.8333333333333334,1654.6666666666667,1605.0,954.3333333333334,673.0
362,LH,A,5,6,0.8333333333333334,0.08333333333333333,0.75,0.8,1816.0,1939.0,802.4,679.0
362,LH,P,3,6,0.5,0.08333333333333333,0.4166666666666667,0.3333333333333333,1526.3333333333333,1439.0,700.6666666666666,504.0
362,LL,A,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333,0.5,1775.0,1900.0,1199.75,982.5
362,LL,P,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333,0.5,2300.25,2274.5,825.0,900.0
363,HH,A,5,6,0.8333333333333334,0.13194444444444445,0.701388888888889,0.6,1462.8,1350.0,466.0,279.0
363,HH,P,6,6,1.0,0.13194444444444445,0.8680555555555556,0.8333333333333334,1413.6666666666667,1409.0,1123.8333333333333,723.0
363,HL,A,6,6,1.0,0.13194444444444445,0.8680555555555556,0.3333333333333333,1308.6666666666667,1267.0,664.8333333333334,579.5
363,HL,P,6,6,1.0,0.13194444444444445,0.8680555555555556,0.5,1434.6666666666667,1378.5,665.1666666666666,419.0
363,LH,A,5,6,0.8333333333333334,0.13194444444444445,0.701388888888889,1.0,1347.6,1415.0,439.4,213.0
363,LH,P,4,6,0.6666666666666666,0.13194444444444445,0.5347222222222222,0.75,1742.75,1597.0,1482.25,1004.0
363,LL,A,4,6,0.6666666666666666,0.13194444444444445,0.5347222222222222,0.5,1479.5,1508.0,234.5,246.0
363,LL,P,5,6,0.8333333333333334,0.13194444444444445,0.701388888888889,0.8,1655.2,1444.0,530.4,551.0
364,HH,A,6,6,1.0,0.034722222222222224,0.9652777777777778,1.0,1583.3333333333333,1489.5,809.0,726.0
364,HH,P,4,6,0.6666666666666666,0.034722222222222224,0.6319444444444444,0.5,1432.5,1456.0,550.5,595.5
364,HL,A,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,0.8,1769.2,1365.0,765.8,792.0
364,HL,P,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,0.8,1488.2,1411.0,691.6,696.0
364,LH,A,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,0.8,1636.4,1254.0,901.2,679.0
364,LH,P,5,6,0.8333333333333334,0.034722222222222224,0.7986111111111112,0.6,1534.0,1330.0,525.4,618.0
364,LL,A,4,6,0.6666666666666666,0.034722222222222224,0.6319444444444444,1.0,1352.5,1185.5,454.5,508.0
364,LL,P,2,6,0.3333333333333333,0.034722222222222224,0.2986111111111111,0.5,1352.5,1352.5,896.0,896.0
366,HH,A,6,6,1.0,0.18055555555555555,0.8194444444444444,0.5,2194.1666666666665,1871.5,1795.1666666666667,680.0
366,HH,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.5,2340.8333333333335,2155.5,858.5,775.5
366,HL,A,6,6,1.0,0.18055555555555555,0.8194444444444444,0.8333333333333334,1670.6666666666667,1710.5,516.8333333333334,403.0
366,HL,P,5,6,0.8333333333333334,0.18055555555555555,0.6527777777777778,1.0,2247.4,2212.0,878.2,288.0
366,LH,A,5,6,0.8333333333333334,0.18055555555555555,0.6527777777777778,0.6,2158.0,2248.0,773.8,764.0
366,LH,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.8333333333333334,2170.6666666666665,2284.0,447.0,295.5
366,LL,A,6,6,1.0,0.18055555555555555,0.8194444444444444,1.0,2413.8333333333335,2486.5,971.3333333333334,682.0
366,LL,P,6,6,1.0,0.18055555555555555,0.8194444444444444,0.8333333333333334,2583.6666666666665,2561.5,1278.3333333333333,1040.0
367,HH,A,4,4,1.0,0.3229166666666667,0.6770833333333333,0.5,1759.25,1600.5,1391.25,666.0
367,HH,P,4,4,1.0,0.3229166666666667,0.6770833333333333,0.75,1365.5,1262.5,586.5,462.5
367,HL,A,4,4,1.0,0.3229166666666667,0.6770833333333333,1.0,1308.5,1365.0,688.25,527.5
367,HL,P,4,4,1.0,0.3229166666666667,0.6770833333333333,0.5,1112.25,940.0,578.25,330.0
367,LH,A,4,4,1.0,0.3229166666666667,0.6770833333333333,0.5,1405.25,1414.5,1383.75,903.0
367,LH,P,4,4,1.0,0.3229166666666667,0.6770833333333333,0.75,1293.75,1216.0,1292.0,1270.0
367,LL,A,4,4,1.0,0.3229166666666667,0.6770833333333333,0.75,1727.5,1586.5,1113.0,1012.0
367,LL,P,4,4,1.0,0.3229166666666667,0.6770833333333333,1.0,1699.25,1375.5,1413.25,1272.5
368,HH,A,6,6,1.0,0.041666666666666664,0.9583333333333334,0.8333333333333334,1119.0,1102.0,194.0,165.5
368,HH,P,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,1.0,1233.6,1243.0,508.4,215.0
368,HL,A,4,6,0.6666666666666666,0.041666666666666664,0.625,0.75,1356.75,1262.0,666.5,662.5
368,HL,P,4,6,0.6666666666666666,0.041666666666666664,0.625,1.0,1514.5,1336.5,234.25,207.5
368,LH,A,6,6,1.0,0.041666666666666664,0.9583333333333334,1.0,1527.5,1291.0,214.5,214.0
368,LH,P,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,0.8,1352.6,1465.0,215.4,184.0
368,LL,A,5,6,0.8333333333333334,0.041666666666666664,0.7916666666666667,0.4,1565.2,1430.0,204.2,183.0
368,LL,P,3,6,0.5,0.041666666666666664,0.4583333333333333,1.0,954.3333333333334,947.0,391.6666666666667,174.0
369,HH,A,4,6,0.6666666666666666,0.09722222222222222,0.5694444444444444,0.75,1683.75,1577.5,1851.25,1672.0
369,HH,P,4,6,0.6666666666666666,0.09722222222222222,0.5694444444444444,1.0,1616.5,1439.0,2525.0,2432.0
369,HL,A,4,6,0.6666666666666666,0.09722222222222222,0.5694444444444444,0.25,1244.25,1112.5,2126.25,2052.5
